time_s,port_radius_m,port_diameter_mm,oxidizer_flux_kg_m2_s,regression_rate_mm_s,fuel_mass_flow_kg_s,oxidizer_mass_flow_kg_s,total_mass_flow_kg_s,of_ratio,temperature_k,cstar_m_per_s,isp_ideal_1atm_s,thrust_n
0.55,0.016390986428725537,32.78197285745107,296.1965219481225,2.3849408470845814,0.04421148230598752,0.25,0.29421148230598754,5.654639631165289,3298.4195290487564,1624.6914185891428,230.8724001823425,666.1197519143335
0.6000000000000001,0.016510233471079768,33.02046694215954,291.9333471265156,2.363599765069794,0.04413463367941214,0.25,0.2941346336794121,5.664485669371708,3299.651076793991,1624.612693237368,230.86343208055456,665.9198918361766
0.65,0.016628413459333257,33.25682691866651,287.79848729392467,2.3427875869486883,0.04405914877380171,0.25,0.2940591487738017,5.674190422595139,3300.8649525376964,1624.5350975490937,230.85459266586716,665.7235037148221
0.7000000000000001,0.01674555283868069,33.49110567736138,283.78612381547333,2.322483069787434,0.043984982163764855,0.25,0.29398498216376484,5.68375813065469,3302.061686598724,1624.4585976242636,230.84587807651087,665.5304729412067
0.75,0.016861676992170064,33.72335398434013,279.8907880165723,2.302666140985163,0.0439120906234274,0.25,0.2939120906234274,5.693192841668606,3303.2417853178767,1624.3831610955915,230.83728462532383,665.3406904253332
0.8,0.01697681029921932,33.95362059843864,276.10733510839805,2.283317816839786,0.04384043298767206,0.25,0.29384043298767204,5.702498423551155,3304.405732495948,1624.3087570366376,230.82880878928003,665.1540522494244
0.8500000000000001,0.01709097619006131,34.181952380122624,272.43092041964303,2.264420127925545,0.043769970024107506,0.25,0.2937699700241075,5.71167857465531,3305.553990724914,1624.2353558767122,230.82044719979555,664.9704593478178
0.9,0.017204197196457587,34.40839439291518,268.8569776993264,2.245956050619481,0.043700664314788806,0.25,0.2937006643147888,5.72073683363658,3306.687002621705,1624.162929322009,230.81219663374426,664.7898172111701
0.9500000000000001,0.01731649499898856,34.63298999797712,265.3811992825373,2.227909444187302,0.043632480146813674,0.25,0.29363248014681365,5.72967658860567,3307.8051919730274,1624.091450282423,230.80405400512134,664.6120356127926
1.0,0.017427890471197926,34.85578094239585,261.9995179345985,2.2102649929033786,0.04356538341100918,0.25,0.2935653834110092,5.738501085630841,3308.9089647988417,1624.0208928035693,230.79601635729895,664.4370283551679
1.05,0.017538403720843095,35.07680744168619,258.7080902097784,2.1930081527359797,0.04349934150800283,0.25,0.29349934150800283,5.747213436644921,3309.998710341377,1623.9512320035612,230.78808085582432,664.2647130348834
1.1,0.017648054128479893,35.29610825695978,255.50328117875367,2.176125102178563,0.04343432326104373,0.25,0.29343432326104374,5.7558166268064115,3310.9097990645278,1623.8594924840268,230.7767787882423,664.0850370548851
